id,address,city,end_date,name,prize_money,start_date,state,url,zip,map_link,organizer,inserted_at,updated_at
973b81b0-bf8a-4922-a590-20dedb516c5f,5405 W 3100 S,West Valley City,2022-05-30,Island Mixer 2022,0,2022-05-27,UT,https://usapickleball.org/event/island-mixer-2022/,84120,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5405+W+3100+S+West+Valley+City+UT+84120+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
cf6a5b3a-60be-4629-8478-a98bbac79fb6,260 Graham Park Drive,Cranberry Township,2022-06-05,2022 USA Pickleball North Mid-Atlantic Regional Amateur Championship,0,2022-06-03,PA,https://usapickleball.org/event/2022-usa-pickleball-north-mid-atlantic-regional-amateur-championship/,16066,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=260+Graham+Park+Drive+Cranberry+Township+PA+16066+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
64f0e275-947f-4fb8-b108-58453ee46914,39359 Racquet Lane,Bethany Beach,2022-06-05,Sea Colony,0,2022-06-03,DE,https://usapickleball.org/event/sea-colony/,19930,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=39359+Racquet+Lane+Bethany+Beach+DE+19930+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
06eafdc1-5d59-4eb4-94c8-53b857a306de,5508 Stadium Trace Pkwy,Hoover,2022-06-12,2022 USA Pickleball National Indoor Championships,0,2022-06-06,AL,https://usapickleball.org/event/2022-usa-pickleball-national-indoor-championships/,35244,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5508+Stadium+Trace+Pkwy+Hoover+AL+35244+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
20f4d339-16d4-4b00-b89b-c0029e4c2305,220 Mesa Rd,Colorado Springs,2022-06-12,2022 Great Plains Diamond Regional Championships,0,2022-06-06,CO,https://usapickleball.org/event/2022-great-plains-diamond-regional-championships/,80903,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=220+Mesa+Rd+Colorado+Springs+CO+80903+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
02680395-1f31-4b97-9538-5f60394326e9,5757 State Hwy 205,Rockwall,2022-06-12,Lonestar Classic,0,2022-06-10,TX,https://usapickleball.org/event/lonestar-classic-2/,75032,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5757+State+Hwy+205+Rockwall+TX+75032+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
d7320001-b3bd-4af9-9b9c-964d3692b006,One Legacy Drive,Mesa,2022-06-12,Legacy Under The Lights Series – June,0,2022-06-10,AZ,https://usapickleball.org/event/legacy-under-the-lights-series-june/,85212,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=One+Legacy+Drive+Mesa+AZ+85212+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
ee3825b8-f350-4e71-9793-da957c36acee,508 N Hadley Rd,Fort Wayne,2022-06-19,USA Pickleball Great Lakes Diamond Series Regional Championship,0,2022-06-16,IN,https://usapickleball.org/event/usa-pickleball-great-lakes-diamond-series-regional-championship/,46804,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=508+N+Hadley+Rd+Fort+Wayne+IN+46804+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
f4710bc9-4af4-45d9-b3e4-aa1950f8aa72,94-801 Kamehameha Highway,Waipahu,2022-06-19,2022 Hawaii Pacific Rim Pickleball Cup,0,2022-06-16,HI,https://usapickleball.org/event/2022-hawaii-pacific-rim-pickleball-cup/,96879,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=94-801+Kamehameha+Highway+Waipahu+HI+96879+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
a667dca2-a0d7-47d0-bedb-e5311e07aa9a,1001 SportsPlex Parkway,Opelika,2022-06-26,USA Pickleball Atlantic South Regional Championships,0,2022-06-21,AL,https://usapickleball.org/event/usa-pickleball-atlantic-south-regional-championships/,36801,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1001+SportsPlex+Parkway+Opelika+AL+36801+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
a9a070da-2881-42b0-af03-39c1410da6e2,2445 Congress Street,Portland,2022-06-26,USA Pickleball Atlantic Regional Championships,0,2022-06-24,ME,https://usapickleball.org/event/usapa-atlantic-regional-4/,04102,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2445+Congress+Street+Portland+ME+04102+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
3c6648ac-3d39-46b4-b774-96a98ad178a0,301 Glenwood Rd.,Rossford,2022-06-26,2022 Toledo Pickleball Glass City Invitational,0,2022-06-24,OH,https://usapickleball.org/event/2022-toledo-pickleball-glass-city-invitational/,43460,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=301+Glenwood+Rd.+Rossford+OH+43460+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
ef227ecb-c048-40b8-92bd-9aa993e015eb,220 Mesa Rd,Colorado Springs,2022-06-26,The Springs Classic,0,2022-06-24,CO,https://usapickleball.org/event/the-springs-classic-2/,80903,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=220+Mesa+Rd+Colorado+Springs+CO+80903+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
220a40d9-ef8a-4d26-9f74-4c179b7a8c56,11 Clubhouse Drive,Newport Beach,2022-07-02,USA Pickleball Newport Beach Championships,0,2022-06-27,CA,https://usapickleball.org/event/usa-pickleball-newport-beach-championships-2/,92660,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=11+Clubhouse+Drive+Newport+Beach+CA+92660+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
90e076e6-ed52-4ff2-b248-2535bd040556,221 N600 W,Brigham City,2022-07-02,Great Salt Lake Classic,0,2022-06-30,UT,https://usapickleball.org/event/great-salt-lake-classic-2/,84302,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=221+N600+W+Brigham+City+UT+84302+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
c5b45fca-1c6e-4003-a326-f8e374552483,Falls Avenue,Twin Falls,2022-07-09,Middlekauff Magic Valley Mustang Rally Pickleball Tournament,0,2022-07-07,ID,https://usapickleball.org/event/middlekauff-magic-valley-mustang-rally-pickleball-tournament/,83301,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Falls+Avenue+Twin+Falls+ID+83301+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
3c9c54fb-8989-4a36-aa8e-c72dab0d3f24,4 Hampton Road,Exeter,2022-07-10,2022 Big Brothers Big Sisters New Hampshire,0,2022-07-08,NH,https://usapickleball.org/event/2022-big-brothers-big-sisters-new-hampshire/,03833,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=4+Hampton+Road+Exeter+NH+03833+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
beaa2abc-3d74-4856-9144-d52d83497849,360 Grange Road,Allentown,2022-07-10,Liberty Bell Classic,0,2022-07-08,PA,https://usapickleball.org/event/liberty-bell-classic/,18106,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=360+Grange+Road+Allentown+PA+18106+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
8ceae26f-4cbb-4841-8739-c88821b5f2af,2700 Trail Way,Highland Park,2022-07-17,Chicago Classic,0,2022-07-15,IL,https://usapickleball.org/event/chicago-classic/,60035,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2700+Trail+Way+Highland+Park+IL+60035+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
21b3ae20-db85-4b48-83a8-2173113e3eaa,30 Coldbrook Street NE,Grand Rapids,2022-07-24,Grand Rapids Beer City Open Pickleball Championships,0,2022-07-20,MI,https://usapickleball.org/event/grand-rapids-beer-city-open-pickleball-championships/,49503,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=30+Coldbrook+Street+NE+Grand+Rapids+MI+49503+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
593b42ed-d63c-4e2a-a884-8c830c2fa55d,700 NW Innis Arden Way,Shoreline,2022-07-24,2022 Seattle Metro Pickleball Classic $$,0,2022-07-20,WA,https://usapickleball.org/event/2022-seattle-metro-pickleball-classic/,98177,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=700+NW+Innis+Arden+Way+Shoreline+WA+98177+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
c5d8b215-c563-4aab-a10f-ebc2362fcbde,5405 W 3100 S,West Valley City,2022-07-23,Polynesian Open,0,2022-07-21,UT,https://usapickleball.org/event/polynesian-open-2/,84120,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5405+W+3100+S+West+Valley+City+UT+84120+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
b9498587-bd5d-46e9-98cd-fe4cfe0326f2,3300 East Bayaud Avenue,Denver,2022-07-31,Rocky Mountain Championships,0,2022-07-26,CO,https://usapickleball.org/event/rocky-mountain-championships-2/,80209,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=3300+East+Bayaud+Avenue+Denver+CO+80209+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
4aeee99c-fca9-4160-be23-48bdc2fbab09,1000 Fort Duquesne Blvd,Pittsburgh,2022-08-07,2022 Gamma Pickleball Classic,0,2022-08-05,PA,https://usapickleball.org/event/2022-gamma-pickleball-classic/,15222,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1000+Fort+Duquesne+Blvd+Pittsburgh+PA+15222+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
32f5d433-7348-4f0d-87ad-250dd6f2d4ef,7000 Norma Dr,Huntington Beach,2022-08-07,2022 Surf City Pickleball Tournament,0,2022-08-05,CA,https://usapickleball.org/event/2022-surf-city-pickleball-tournament/,92647,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=7000+Norma+Dr+Huntington+Beach+CA+92647+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
2ec8b4de-fe9a-4935-90fc-1a16d3114135,1510 Neroly Rd,Oakley,2022-08-07,West Coast Classic,0,2022-08-05,CA,https://usapickleball.org/event/west-coast-classic-2/,94561,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1510+Neroly+Rd+Oakley+CA+94561+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
72892b9d-ed5d-4c4d-a5d8-4052cae45b6b,4 Hampton Road,Exeter,2022-08-14,2022 NH Senior Games,0,2022-08-12,NH,https://usapickleball.org/event/2022-nh-senior-games/,03833,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=4+Hampton+Road+Exeter+NH+03833+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
59cb25cb-9363-4819-b6c6-de86d1d31362,5620 Grand Dr.,St. Louis,2022-08-21,St. Louis Classic,0,2022-08-19,MO,https://usapickleball.org/event/st-louis-classic/,63112,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5620+Grand+Dr.+St.+Louis+MO+63112+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
ff74298c-a4cc-45f8-9dfc-20da3e1ba4b9,W 82nd Ave,Arvada,2022-08-28,Mile High Classic,0,2022-08-26,CO,https://usapickleball.org/event/mile-high-classic-2/,80005,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=W+82nd+Ave+Arvada+CO+80005+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
b006625b-f1f4-46e3-8cc2-34b2c05e344c,6500 Pacific Boulevard SW,Albany,2022-08-28,Rally in the Valley,0,2022-08-26,OR,https://usapickleball.org/event/rally-in-the-valley/,97321,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=6500+Pacific+Boulevard+SW+Albany+OR+97321+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
33f83877-a77d-43d0-9a44-f6337f21d9f3,11 Clubhouse Drive,Newport Beach,2022-09-05,Newport Beach Labor Day Tournament,0,2022-09-02,CA,https://usapickleball.org/event/newport-beach-labor-day-tournament/,92660,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=11+Clubhouse+Drive+Newport+Beach+CA+92660+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
982a943a-8d17-4122-a4c5-be5e9f0c140f,4251 Phillips Farm Road,Columbia,2022-09-04,Missouri State Indoor Pickleball Championships,0,2022-09-02,MO,https://usapickleball.org/event/missouri-state-indoor-pickleball-championships/,65201,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=4251+Phillips+Farm+Road+Columbia+MO+65201+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
20a27280-1826-4c44-958a-953cea1678ae,Lehner Street,Wolfeboro,2022-09-11,Eighth Annual NH Lakes Region Pickleball Club Tournament,0,2022-09-09,NH,https://usapickleball.org/event/eighth-annual-nh-lakes-region-pickleball-club-tournament/,03894,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Lehner+Street+Wolfeboro+NH+03894+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
f883fffe-6aaa-4a82-a9fe-26ca1f35cc86,525 Mill Street,Festus,2022-09-11,Twin City Days Pickleball Invitational (4.0—5.0 Skill Groups),0,2022-09-09,MO,https://usapickleball.org/event/twin-city-days-pickleball-invitational-4-0-5-0-skill-groups/,63028,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=525+Mill+Street+Festus+MO+63028+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
2d979987-00ae-4374-88a0-6bd4debd57d6,1040 Park Ave,Long Beach,2022-09-11,NP California Open,0,2022-09-09,CA,https://usapickleball.org/event/np-california-open/,90804,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1040+Park+Ave+Long+Beach+CA+90804+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
6664d278-2cde-46fb-ae43-54b1ae41d4b9,151 Southlake Ave,Ridgeland,2022-09-18,The Club Fall Challenge,0,2022-09-16,MS,https://usapickleball.org/event/the-club-fall-challenge/,39157,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=151+Southlake+Ave+Ridgeland+MS+39157+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
cfc5f930-6a87-40b5-8720-f988a13a486a,1 Convention Boulevard,Atlantic City,2022-09-24,Atlantic City Pickleball Open,0,2022-09-19,NJ,https://usapickleball.org/event/atlantic-city-pickleball-open/,08401,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1+Convention+Boulevard+Atlantic+City+NJ+08401+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
3a6eb843-6090-463b-a0a5-1f62f26f8cce,2115 Sports Center Way,Myrtle Beach,2022-09-25,2022 USA Pickleball Mid-Atlantic Diamond Regional,0,2022-09-21,SC,https://usapickleball.org/event/2022-usa-pickleball-mid-atlantic-diamond-regional/,29577,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2115+Sports+Center+Way+Myrtle+Beach+SC+29577+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
3cf09f36-57b5-4013-a44a-2ed734f46c9e,221 N600 W,Brigham City,2022-09-25,Utah Open,0,2022-09-23,UT,https://usapickleball.org/event/utah-open-2/,84302,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=221+N600+W+Brigham+City+UT+84302+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
7cb3c174-158e-4fa7-bd56-441b741bf6b8,14343 Silverset St.,Poway,2022-10-02,Poway Classic,0,2022-09-30,CA,https://usapickleball.org/event/poway-classic/,92064,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=14343+Silverset+St.+Poway+CA+92064+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
e6c4140c-4491-4ff5-a119-843c37c6a4ac,5757 SH-205,Rockwall,2022-10-09,The Rumble,0,2022-10-06,TX,https://usapickleball.org/event/the-rumble/,75032,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5757+SH-205+Rockwall+TX+75032+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
1b0bc607-ec64-4c16-8722-66dee98562b8,2900 Truxtun Ave,Bakersfield,2022-10-09,NP Central Valley Classic,0,2022-10-07,CA,https://usapickleball.org/event/np-central-valley-classic/,93301,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2900+Truxtun+Ave+Bakersfield+CA+93301+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
4e87229f-719e-48ee-8608-9fc450556a3a,11 Clubhouse Drive,Newport Beach,2022-10-16,Newport Beach Invitational,0,2022-10-14,CA,https://usapickleball.org/event/newport-beach-invitational-2/,92660,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=11+Clubhouse+Drive+Newport+Beach+CA+92660+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
6f54dc75-4a1c-459b-8f88-d28b10e50cd8,1901 Price Road,Bartlesville,2022-10-16,2022 Bartlesville Pickleball Fall Classic,0,2022-10-14,OK,https://usapickleball.org/event/2022-bartlesville-pickleball-fall-classic/,74006,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1901+Price+Road+Bartlesville+OK+74006+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
d9383cf2-0ddb-45c2-b912-a13775e2f586,2612 S. Camino de la Canoa,Green Valley,2022-10-23,Foundation Games,0,2022-10-21,AZ,https://usapickleball.org/event/foundation-games-2/,85614,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2612+S.+Camino+de+la+Canoa+Green+Valley+AZ+85614+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
2b2cc8c1-5d1e-4461-b4b6-11a453a02520,600 Nickerson Dr.,Paso Robles,2022-10-23,Wine Country Classic,0,2022-10-21,CA,https://usapickleball.org/event/wine-country-classic-2/,93446,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=600+Nickerson+Dr.+Paso+Robles+CA+93446+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
b7f50571-dba1-4912-93a0-d9b11e265934,10735 SW Matisse Ln,Port St. Lucie,2022-10-30,NP Port St. Lucie Classic,0,2022-10-28,FL,https://usapickleball.org/event/np-port-st-lucie-classic/,34987,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=10735+SW+Matisse+Ln+Port+St.+Lucie+FL+34987+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
d80a379e-d20c-47f8-9935-a72c1cf7f536,11 Clubhouse Drive,Newport Beach,2022-11-20,The Open at Newport Beach (Amateurs),0,2022-11-17,CA,https://usapickleball.org/event/the-open-at-newport-beach-amateurs/,92660,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=11+Clubhouse+Drive+Newport+Beach+CA+92660+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
7c309212-936e-41fe-92f6-f40e100883ad,One Legacy Drive,Mesa,2022-11-20,NP Arizona Open,0,2022-11-18,AZ,https://usapickleball.org/event/np-arizona-open/,85212,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=One+Legacy+Drive+Mesa+AZ+85212+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
92739aa3-19b5-41d8-8467-18e8064e26cc,1451 Middle Gulf Drive,Sanibel,2022-11-20,American Pickleball Sanibel Island – LoanWithRick.com $$$,0,2022-11-18,FL,https://usapickleball.org/event/american-pickleball-sanibel-island-loanwithrick-com/,33957,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1451+Middle+Gulf+Drive+Sanibel+FL+33957+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
9c19b822-ac26-42ff-a70c-8b623294799a,77333 Country Club Dr,Palm Desert,2022-12-04,NP Palm Desert Open,0,2022-12-02,CA,https://usapickleball.org/event/np-palm-desert-open/,92211,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=77333+Country+Club+Dr+Palm+Desert+CA+92211+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
